Year,Month,MaxTemp
2002,6,15.466666666666667
2002,7,15.100000000000001
2002,8,15.906451612903227
2002,9,18.096666666666668
2002,10,19.97741935483871
2002,11,22.396666666666665
2002,12,23.270967741935483
2003,1,26.387096774193548
2003,2,24.664285714285715
2003,3,23.074193548387097
2003,4,20.613333333333333
2003,5,18.593548387096774
2003,6,15.07
2003,7,14.474193548387097
2003,8,14.28709677419355
2003,9,16.646666666666665
2003,10,16.48709677419355
2003,11,22.55
2003,12,26.103225806451615
2004,1,23.39032258064516
2004,2,24.586206896551722
2004,3,22.5258064516129
2004,4,20.98
2004,5,16.996774193548386
2004,6,14.423333333333334
2004,7,13.961290322580645
2004,8,15.832258064516129
2004,9,16.58
2004,10,20.13225806451613
2004,11,21.203333333333333
2004,12,23.635483870967743
2005,1,25.461290322580645
2005,2,23.185714285714287
2005,3,22.59032258064516
2005,4,23.60666666666667
2005,5,18.241935483870968
2005,6,15.96
2005,7,15.096774193548388
2005,8,15.658064516129032
2005,9,17.42
2005,10,20.45483870967742
2005,11,23.496666666666666
2005,12,26.606451612903225
2006,1,26.59032258064516
2006,2,23.771428571428572
2006,3,25.04516129032258
2006,4,18.59333333333333
2006,5,16.164516129032258
2006,6,13.860000000000001
2006,7,14.229032258064516
2006,8,16.432258064516127
2006,9,19.12
2006,10,20.916129032258063
2006,11,21.4
2006,12,24.141935483870967
2007,1,26.9
2007,2,27.832142857142856
2007,3,24.596774193548388
2007,4,22.126666666666665
2007,5,19.45483870967742
2007,6,13.629999999999999
2007,7,13.529032258064515
2007,8,16.76451612903226
2007,9,18.083333333333332
2007,10,20.425806451612903
2007,11,23.346666666666668
2007,12,25.69677419354839
2008,1,26.783870967741933
2008,2,23.579310344827583
2008,3,26.02258064516129
2008,4,20.35
2008,5,16.996774193548386
2008,6,15.443333333333333
2008,7,13.922580645161291
2008,8,14.025806451612903
2008,9,18.790000000000003
2008,10,21.19677419354839
2008,11,21.84
2008,12,21.858064516129033
2009,1,27.703225806451613
2009,2,26.885714285714283
2009,3,23.20967741935484
2009,4,20.416666666666668
2009,5,17.593548387096774
2009,6,15.233333333333333
2009,7,14.94516129032258
2009,8,16.348387096774193
2009,9,17.9
2009,10,18.82903225806452
2009,11,26.220000000000002
2009,12,24.716129032258067
2010,1,26.396774193548385
2010,2,27.107142857142858
2010,3,25.19677419354839
2010,4,22.446666666666665
2010,5,17.87741935483871
2010,6,14.25
2010,7,14.370967741935484
2010,8,14.003225806451614
2010,9,15.683333333333334
2010,10,19.641935483870967
2010,11,22.133333333333333
2010,12,23.55483870967742
2011,1,25.45483870967742
2011,2,23.842857142857145
2011,3,22.299999999999997
2011,4,20.448275862068964
2011,5,16.061290322580643
2011,6,15.436666666666667
2011,7,14.338709677419354
2011,8,16.887096774193548
2011,9,18.773333333333333
2011,10,19.80322580645161
2011,11,23.523333333333333
2011,12,23.79032258064516
2012,1,26.42258064516129
2012,2,25.558620689655175
2012,3,22.416129032258063
2012,4,21.366666666666667
2012,5,16.68064516129032
2012,6,14.046666666666665
2012,7,14.654838709677419
2012,8,14.62258064516129
2012,9,17.846666666666668
2012,10,19.758064516129032
2012,11,22.223333333333336
2012,12,24.403225806451612
2013,1,26.193548387096776
2013,2,28.125
2013,3,26.51290322580645
2013,4,20.59333333333333
2013,5,17.858064516129033
2013,6,14.926666666666668
2013,7,15.706451612903225
2013,8,16.270967741935483
2013,9,19.48
2013,10,19.103225806451615
2013,11,20.793333333333333
2013,12,23.700000000000003
2014,1,27.338709677419356
2014,2,27.139285714285712
2014,3,24.432258064516127
2014,4,20.57
2014,5,19.038709677419355
2014,6,15.413333333333332
2014,7,14.464516129032257
2014,8,15.441935483870967
2014,9,18.526666666666664
2014,10,21.690322580645162
2014,11,22.746666666666666
2014,12,23.932258064516127
2015,1,25.851612903225806
2015,2,26.37142857142857
2015,3,22.72258064516129
2015,4,19.236666666666668
2015,5,17.13225806451613
2015,6,14.426666666666668
2015,7,13.293548387096775
2015,8,13.845161290322581
2015,9,17.256666666666668
2015,10,24.325806451612905
2015,11,22.726666666666667
2015,12,27.451612903225808
2016,1,25.983870967741936
2016,2,25.096551724137928
2016,3,24.858064516129033
2016,4,22.44
2016,5,18.593548387096774
2016,6,14.223333333333333
2016,7,14.596774193548388
2016,8,15.912903225806453
2016,9,16.71
2016,10,19.25483870967742
2016,11,20.80666666666667
2016,12,25.506451612903227
2017,1,26.458064516129035
2017,2,25.853571428571428
2017,3,26.864516129032257
2017,4,20.83
2017,5,17.241935483870968
2017,6,14.926666666666668
2017,7,14.54516129032258
2017,8,14.783870967741937
2017,9,17.773333333333333
2017,10,20.687096774193545
2017,11,25.92
2017,12,24.974193548387095
2018,1,27.183870967741935
2018,2,26.989285714285717
2018,3,24.925806451612903
2018,4,21.84333333333333
2018,5,17.64516129032258
2018,6,14.25
2018,7,14.83548387096774
2018,8,15.077419354838709
2018,9,17.233333333333334
2018,10,21.351612903225806
2018,11,21.959999999999997
2018,12,25.73225806451613
2019,1,28.377419354838707
2019,2,26.00714285714286
2019,3,24.761290322580646
2019,4,22.046666666666667
2019,5,17.81935483870968
2019,6,15.473333333333333
2019,7,15.0
2019,8,14.474193548387097
2019,9,17.756666666666668
2019,10,21.325806451612905
2019,11,21.793333333333333
2019,12,24.55483870967742
2020,1,26.93548387096774
2020,2,24.406896551724138
2020,3,22.925806451612903
2020,4,19.26551724137931
2020,5,16.36774193548387
2020,6,14.85
2020,7,13.980645161290322
2020,8,15.148387096774194
2020,9,18.076666666666664
2020,10,19.148387096774194
2020,11,24.456666666666667
2020,12,22.874193548387098
2021,1,25.229032258064517
2021,2,24.54642857142857
2021,3,22.029032258064515
2021,4,20.21333333333333
2021,5,17.770967741935483
2021,6,15.336666666666666
2021,7,14.375862068965516
2021,8,16.364516129032257
2021,9,18.223333333333336
2021,10,19.36774193548387
2021,11,20.56
2021,12,24.280645161290323
